Date,City,Value,,
2015-06-01,Galle,20,,
2015-07-01,Galle,46,,
2015-08-01,Galle,80,,
2015-09-01,Galle,75,,
2015-10-01,Galle,131,,
2015-11-01,Galle,151,,
2015-12-01,Galle,128,,
2015-01-01,Hambantota,46,,
2015-02-01,Hambantota,51,,
2015-03-01,Hambantota,28,,
2015-04-01,Hambantota,18,,
2015-05-01,Hambantota,12,,
2015-06-01,Hambantota,11,,
2015-07-01,Hambantota,26,,
2015-08-01,Hambantota,27,,
2015-09-01,Hambantota,17,,
2015-10-01,Hambantota,61,,
2015-11-01,Hambantota,56,,
2015-12-01,Hambantota,45,,
2015-01-01,Matara,81,,
2015-02-01,Matara,46,,
2015-03-01,Matara,41,,
2015-04-01,Matara,28,,
2015-05-01,Matara,25,,
2015-06-01,Matara,12,,
2015-07-01,Matara,21,,
2015-08-01,Matara,24,,
2015-09-01,Matara,24,,
2015-10-01,Matara,72,,
2015-11-01,Matara,43,,
2015-12-01,Matara,42,,
2015-01-01,Jaffna,614,,
2015-02-01,Jaffna,218,,
2015-03-01,Jaffna,113,,
2015-04-01,Jaffna,48,,
2015-05-01,Jaffna,66,,
2015-06-01,Jaffna,63,,
2015-07-01,Jaffna,69,,
2015-08-01,Jaffna,45,,
2015-09-01,Jaffna,51,,
2015-10-01,Jaffna,76,,
2015-11-01,Jaffna,216,,
2015-12-01,Jaffna,437,,
2015-01-01,Kilinochchi,18,,
2015-02-01,Kilinochchi,11,,
2015-03-01,Kilinochchi,3,,
2015-04-01,Kilinochchi,0,,
2015-05-01,Kilinochchi,2,,
2015-06-01,Kilinochchi,4,,
2015-07-01,Kilinochchi,9,,
2015-08-01,Kilinochchi,7,,
2015-09-01,Kilinochchi,7,,
2015-10-01,Kilinochchi,14,,
2015-11-01,Kilinochchi,11,,
2015-12-01,Kilinochchi,6,,
2015-01-01,Mannar,50,,
2015-02-01,Mannar,16,,
2015-03-01,Mannar,2,,
2015-04-01,Mannar,1,,
2015-05-01,Mannar,4,,
2015-06-01,Mannar,2,,
2015-07-01,Mannar,1,,
2015-08-01,Mannar,1,,
2015-09-01,Mannar,2,,
2015-10-01,Mannar,2,,
2015-11-01,Mannar,4,,
2015-12-01,Mannar,20,,
2015-01-01,Vavuniya,32,,
2015-02-01,Vavuniya,15,,
2015-03-01,Vavuniya,8,,
2015-04-01,Vavuniya,4,,
2015-05-01,Vavuniya,15,,
2015-06-01,Vavuniya,9,,
2015-07-01,Vavuniya,5,,
2015-08-01,Vavuniya,4,,
2015-09-01,Vavuniya,11,,
2015-10-01,Vavuniya,19,,
2015-11-01,Vavuniya,16,,
2015-12-01,Vavuniya,59,,
2015-01-01,Mullaitivu,36,,
2015-02-01,Mullaitivu,17,,
2015-03-01,Mullaitivu,8,,
2015-04-01,Mullaitivu,10,,
2015-05-01,Mullaitivu,12,,
2015-06-01,Mullaitivu,14,,
2015-07-01,Mullaitivu,13,,
2015-08-01,Mullaitivu,7,,
2015-09-01,Mullaitivu,2,,
2015-10-01,Mullaitivu,2,,
2015-11-01,Mullaitivu,6,,
2015-12-01,Mullaitivu,15,,
2015-01-01,Batticaloa,335,,
2015-02-01,Batticaloa,347,,
2015-03-01,Batticaloa,210,,
2015-04-01,Batticaloa,124,,
2015-05-01,Batticaloa,139,,
2015-06-01,Batticaloa,82,,
2015-07-01,Batticaloa,65,,
2015-08-01,Batticaloa,18,,
2015-09-01,Batticaloa,8,,
2015-10-01,Batticaloa,31,,
2015-11-01,Batticaloa,40,,
2015-12-01,Batticaloa,75,,
2015-01-01,Ampara,10,,
2015-02-01,Ampara,5,,
2015-03-01,Ampara,6,,
2015-04-01,Ampara,0,,
2015-05-01,Ampara,5,,
2015-06-01,Ampara,9,,
2015-07-01,Ampara,4,,
2015-08-01,Ampara,6,,
2015-09-01,Ampara,5,,
2015-10-01,Ampara,3,,
2015-11-01,Ampara,3,,
2015-12-01,Ampara,11,,
2015-01-01,Trincomalee,131,,
2015-02-01,Trincomalee,96,,
2015-03-01,Trincomalee,59,,
2015-04-01,Trincomalee,81,,
2015-05-01,Trincomalee,65,,
2015-06-01,Trincomalee,39,,
2015-07-01,Trincomalee,30,,
2015-08-01,Trincomalee,9,,
2015-09-01,Trincomalee,8,,
2015-10-01,Trincomalee,6,,
2015-11-01,Trincomalee,15,,
2015-12-01,Trincomalee,48,,
2015-01-01,Kurunegala,329,,
2015-02-01,Kurunegala,178,,
2015-03-01,Kurunegala,108,,
2015-04-01,Kurunegala,73,,
2015-05-01,Kurunegala,62,,
2015-06-01,Kurunegala,61,,
2015-07-01,Kurunegala,82,,
2015-08-01,Kurunegala,70,,
2015-09-01,Kurunegala,27,,
2015-10-01,Kurunegala,56,,
2015-11-01,Kurunegala,107,,
2015-12-01,Kurunegala,100,,
2015-01-01,Puttalam,256,,
2015-02-01,Puttalam,85,,
2015-03-01,Puttalam,34,,
2015-04-01,Puttalam,20,,
2015-05-01,Puttalam,32,,
2015-06-01,Puttalam,42,,
2015-07-01,Puttalam,65,,
2015-08-01,Puttalam,14,,
2015-09-01,Puttalam,12,,
2015-10-01,Puttalam,23,,
2015-11-01,Puttalam,77,,
2015-12-01,Puttalam,79,,
2015-01-01,Anuradhapura,122,,
2015-02-01,Anuradhapura,78,,
2015-03-01,Anuradhapura,27,,
2015-04-01,Anuradhapura,18,,
2015-05-01,Anuradhapura,12,,
2015-06-01,Anuradhapura,15,,
2015-07-01,Anuradhapura,18,,
2015-08-01,Anuradhapura,13,,
2015-09-01,Anuradhapura,14,,
2015-10-01,Anuradhapura,12,,
2015-11-01,Anuradhapura,29,,
2015-12-01,Anuradhapura,43,,
2015-01-01,Polonnaruwa,47,,
2015-02-01,Polonnaruwa,48,,
2015-03-01,Polonnaruwa,13,,
2015-04-01,Polonnaruwa,9,,
2015-05-01,Polonnaruwa,12,,
2015-06-01,Polonnaruwa,9,,
2015-07-01,Polonnaruwa,18,,
2015-08-01,Polonnaruwa,12,,
2015-09-01,Polonnaruwa,8,,
2015-10-01,Polonnaruwa,21,,
2015-11-01,Polonnaruwa,25,,
2015-12-01,Polonnaruwa,28,,
2015-01-01,Badulla,195,,
2015-02-01,Badulla,60,,
2015-03-01,Badulla,30,,
2015-04-01,Badulla,31,,
2015-05-01,Badulla,22,,
2015-06-01,Badulla,30,,
2015-07-01,Badulla,33,,
2015-08-01,Badulla,19,,
2015-09-01,Badulla,10,,
2015-10-01,Badulla,35,,
2015-11-01,Badulla,54,,
2015-12-01,Badulla,47,,
2015-01-01,Moneragala,46,,
2015-02-01,Moneragala,29,,
2015-03-01,Moneragala,15,,
2015-04-01,Moneragala,7,,
2015-05-01,Moneragala,7,,
2015-06-01,Moneragala,18,,
2015-07-01,Moneragala,16,,
2015-08-01,Moneragala,14,,
2015-09-01,Moneragala,2,,
2015-10-01,Moneragala,16,,
2015-11-01,Moneragala,23,,
2015-12-01,Moneragala,30,,
2015-01-01,Rathnapura,163,,
2015-02-01,Rathnapura,122,,
2015-03-01,Rathnapura,90,,
2015-04-01,Rathnapura,59,,
2015-05-01,Rathnapura,70,,
2015-06-01,Rathnapura,68,,
2015-07-01,Rathnapura,105,,
2015-08-01,Rathnapura,74,,
2015-09-01,Rathnapura,46,,
2015-10-01,Rathnapura,64,,
2015-11-01,Rathnapura,93,,
2015-12-01,Rathnapura,87,,
2015-01-01,Kegalle,104,,
2015-02-01,Kegalle,57,,
2015-03-01,Kegalle,36,,
2015-04-01,Kegalle,40,,
2015-05-01,Kegalle,54,,
2015-06-01,Kegalle,38,,
2015-07-01,Kegalle,50,,
2015-08-01,Kegalle,49,,
2015-09-01,Kegalle,36,,
2015-10-01,Kegalle,70,,
2015-11-01,Kegalle,80,,
2015-12-01,Kegalle,97,,
2015-01-01,Kalmunai,228,,
2015-02-01,Kalmunai,87,,
2015-03-01,Kalmunai,29,,
2015-04-01,Kalmunai,21,,
2015-05-01,Kalmunai,29,,
2015-06-01,Kalmunai,19,,
2015-07-01,Kalmunai,13,,
2015-08-01,Kalmunai,16,,
2015-09-01,Kalmunai,14,,
2015-10-01,Kalmunai,7,,
2015-11-01,Kalmunai,22,,
2015-12-01,Kalmunai,53,,
2016-01-01,Colombo,2184,,
2016-02-01,Colombo,1569,,
2016-03-01,Colombo,1016,,
2016-04-01,Colombo,942,,
2016-05-01,Colombo,693,,
2016-06-01,Colombo,1459,,
2016-07-01,Colombo,3191,,
2016-08-01,Colombo,1478,,
2016-09-01,Colombo,939,,
2016-10-01,Colombo,459,,
2016-11-01,Colombo,460,,
2016-12-01,Colombo,2377,,
2016-01-01,Gampaha,862,,
2016-02-01,Gampaha,615,,
2016-03-01,Gampaha,260,,
2016-04-01,Gampaha,276,,
2016-05-01,Gampaha,221,,
2016-06-01,Gampaha,555,,
2016-07-01,Gampaha,1625,,
2016-08-01,Gampaha,687,,
2016-09-01,Gampaha,526,,
2016-10-01,Gampaha,219,,
2016-11-01,Gampaha,220,,
2016-12-01,Gampaha,1107,,
2016-01-01,Kalutara,321,,
2016-02-01,Kalutara,294,,
2016-03-01,Kalutara,197,,
2016-04-01,Kalutara,312,,
2016-05-01,Kalutara,249,,
2016-06-01,Kalutara,343,,
2016-07-01,Kalutara,683,,
2016-08-01,Kalutara,293,,
2016-09-01,Kalutara,195,,
2016-10-01,Kalutara,106,,
2016-11-01,Kalutara,121,,
2016-12-01,Kalutara,388,,
2016-01-01,Kandy,335,,
2016-02-01,Kandy,207,,
2016-03-01,Kandy,93,,
2016-04-01,Kandy,109,,
2016-05-01,Kandy,154,,
2016-06-01,Kandy,504,,
2016-07-01,Kandy,1226,,
2016-08-01,Kandy,510,,
2016-09-01,Kandy,347,,
2016-10-01,Kandy,165,,
2016-11-01,Kandy,112,,
2016-12-01,Kandy,301,,
2016-01-01,Matale,51,,
2016-02-01,Matale,42,,
2016-03-01,Matale,33,,
2016-04-01,Matale,21,,
2016-05-01,Matale,29,,
2016-06-01,Matale,89,,
2016-07-01,Matale,348,,
2016-08-01,Matale,133,,
2016-09-01,Matale,135,,
2016-10-01,Matale,78,,
2016-11-01,Matale,66,,
2016-12-01,Matale,123,,
2016-01-01,N eliya,44,,
2016-02-01,N eliya,22,,
2016-03-01,N eliya,20,,
2016-04-01,N eliya,31,,
2016-05-01,N eliya,18,,
2016-06-01,N eliya,38,,
2016-07-01,N eliya,111,,
2016-08-01,N eliya,51,,
2016-09-01,N eliya,25,,
2016-10-01,N eliya,18,,
2016-11-01,N eliya,12,,
2016-12-01,N eliya,31,,
2016-01-01,Galle,276,,
2016-02-01,Galle,135,,
2016-03-01,Galle,110,,
2016-04-01,Galle,120,,
2016-05-01,Galle,118,,
2016-06-01,Galle,121,,
2016-07-01,Galle,467,,
2016-08-01,Galle,253,,
2016-09-01,Galle,288,,
2016-10-01,Galle,236,,
2016-11-01,Galle,281,,
2016-12-01,Galle,681,,
2016-01-01,Hambantota,97,,
2016-02-01,Hambantota,79,,
2016-03-01,Hambantota,47,,
2016-04-01,Hambantota,43,,
2016-05-01,Hambantota,42,,
2016-06-01,Hambantota,82,,
2016-07-01,Hambantota,176,,
2016-08-01,Hambantota,47,,
2016-09-01,Hambantota,57,,
2016-10-01,Hambantota,30,,
2016-11-01,Hambantota,47,,
2016-12-01,Hambantota,153,,
2016-01-01,Matara,139,,
2016-02-01,Matara,92,,
2016-03-01,Matara,43,,
2016-04-01,Matara,56,,
2016-05-01,Matara,35,,
2016-06-01,Matara,119,,
2016-07-01,Matara,282,,
2016-08-01,Matara,144,,
2016-09-01,Matara,115,,
2016-10-01,Matara,82,,
2016-11-01,Matara,86,,
2016-12-01,Matara,191,,
2016-01-01,Jaffna,687,,
2016-02-01,Jaffna,238,,
2016-03-01,Jaffna,150,,
2016-04-01,Jaffna,93,,
2016-05-01,Jaffna,58,,
2016-06-01,Jaffna,80,,
2016-07-01,Jaffna,226,,
2016-08-01,Jaffna,148,,
2016-09-01,Jaffna,121,,
2016-10-01,Jaffna,91,,
2016-11-01,Jaffna,135,,
2016-12-01,Jaffna,441,,
2016-01-01,Kilinochchi,15,,
2016-02-01,Kilinochchi,16,,
2016-03-01,Kilinochchi,5,,
2016-04-01,Kilinochchi,7,,
2016-05-01,Kilinochchi,4,,
2016-06-01,Kilinochchi,4,,
2016-07-01,Kilinochchi,8,,
2016-08-01,Kilinochchi,8,,
2016-09-01,Kilinochchi,3,,
2016-10-01,Kilinochchi,5,,
2016-11-01,Kilinochchi,1,,
2016-12-01,Kilinochchi,10,,
2016-01-01,Mannar,42,,
2016-02-01,Mannar,17,,
2016-03-01,Mannar,3,,
2016-04-01,Mannar,7,,
2016-05-01,Mannar,16,,
2016-06-01,Mannar,10,,
2016-07-01,Mannar,10,,
2016-08-01,Mannar,2,,
2016-09-01,Mannar,12,,
2016-10-01,Mannar,18,,
2016-11-01,Mannar,17,,
2016-12-01,Mannar,78,,
2016-01-01,Vavuniya,69,,
2016-02-01,Vavuniya,22,,
2016-03-01,Vavuniya,19,,
2016-04-01,Vavuniya,26,,
2016-05-01,Vavuniya,13,,
2016-06-01,Vavuniya,7,,
2016-07-01,Vavuniya,30,,
2016-08-01,Vavuniya,12,,
2016-09-01,Vavuniya,20,,
2016-10-01,Vavuniya,12,,
2016-11-01,Vavuniya,5,,
2016-12-01,Vavuniya,33,,
2016-01-01,Mullaitivu,29,,
2016-02-01,Mullaitivu,18,,
2016-03-01,Mullaitivu,19,,
2016-04-01,Mullaitivu,22,,
2016-05-01,Mullaitivu,9,,
2016-06-01,Mullaitivu,18,,
2016-07-01,Mullaitivu,22,,
2016-08-01,Mullaitivu,12,,
2016-09-01,Mullaitivu,7,,
2016-10-01,Mullaitivu,7,,
2016-11-01,Mullaitivu,7,,
2016-12-01,Mullaitivu,12,,
2016-01-01,Batticaloa,124,,
2016-02-01,Batticaloa,65,,
2016-03-01,Batticaloa,34,,
2016-04-01,Batticaloa,31,,
2016-05-01,Batticaloa,20,,
2016-06-01,Batticaloa,43,,
2016-07-01,Batticaloa,69,,
2016-08-01,Batticaloa,38,,
2016-09-01,Batticaloa,31,,
2016-10-01,Batticaloa,13,,
2016-11-01,Batticaloa,18,,
2016-12-01,Batticaloa,126,,
2016-01-01,Ampara,38,,
2016-02-01,Ampara,19,,
2016-03-01,Ampara,18,,
2016-04-01,Ampara,18,,
2016-05-01,Ampara,7,,
2016-06-01,Ampara,22,,
2016-07-01,Ampara,61,,
2016-08-01,Ampara,17,,
2016-09-01,Ampara,20,,
2016-10-01,Ampara,7,,
2016-11-01,Ampara,4,,
2016-12-01,Ampara,29,,
2016-01-01,Trincomalee,102,,
2016-02-01,Trincomalee,59,,
2016-03-01,Trincomalee,42,,
2016-04-01,Trincomalee,32,,
2016-05-01,Trincomalee,28,,
2016-06-01,Trincomalee,25,,
2016-07-01,Trincomalee,35,,
2016-08-01,Trincomalee,17,,
2016-09-01,Trincomalee,14,,
2016-10-01,Trincomalee,9,,
2016-11-01,Trincomalee,8,,
2016-12-01,Trincomalee,132,,
2016-01-01,Kurunegala,241,,
2016-02-01,Kurunegala,170,,
2016-03-01,Kurunegala,105,,
2016-04-01,Kurunegala,98,,
2016-05-01,Kurunegala,194,,
2016-06-01,Kurunegala,361,,
2016-07-01,Kurunegala,598,,
2016-08-01,Kurunegala,227,,
2016-09-01,Kurunegala,125,,
2016-10-01,Kurunegala,67,,
2016-11-01,Kurunegala,110,,
2016-12-01,Kurunegala,260,,
2016-01-01,Puttalam,206,,
2016-02-01,Puttalam,160,,
2016-03-01,Puttalam,63,,
2016-04-01,Puttalam,74,,
2016-05-01,Puttalam,53,,
2016-06-01,Puttalam,87,,
2016-07-01,Puttalam,144,,
2016-08-01,Puttalam,89,,
2016-09-01,Puttalam,47,,
2016-10-01,Puttalam,17,,
2016-11-01,Puttalam,26,,
2016-12-01,Puttalam,80,,
2016-01-01,Anuradhapura,98,,
2016-02-01,Anuradhapura,65,,
2016-03-01,Anuradhapura,33,,
2016-04-01,Anuradhapura,50,,
2016-05-01,Anuradhapura,29,,
2016-06-01,Anuradhapura,40,,
2016-07-01,Anuradhapura,137,,
2016-08-01,Anuradhapura,91,,
2016-09-01,Anuradhapura,70,,
2016-10-01,Anuradhapura,28,,
2016-11-01,Anuradhapura,30,,
2016-12-01,Anuradhapura,60,,
2016-01-01,Polonnaruwa,60,,
2016-02-01,Polonnaruwa,48,,
2016-03-01,Polonnaruwa,24,,
2016-04-01,Polonnaruwa,33,,
2016-05-01,Polonnaruwa,20,,
2016-06-01,Polonnaruwa,31,,
2016-07-01,Polonnaruwa,110,,
2016-08-01,Polonnaruwa,38,,
2016-09-01,Polonnaruwa,27,,
2016-10-01,Polonnaruwa,22,,
2016-11-01,Polonnaruwa,23,,
2016-12-01,Polonnaruwa,43,,
2016-01-01,Badulla,85,,
2016-02-01,Badulla,40,,
2016-03-01,Badulla,55,,
2016-04-01,Badulla,43,,
2016-05-01,Badulla,32,,
2016-06-01,Badulla,107,,
2016-07-01,Badulla,169,,
2016-08-01,Badulla,72,,
2016-09-01,Badulla,127,,
2016-10-01,Badulla,200,,
2016-11-01,Badulla,105,,
2016-12-01,Badulla,150,,
2016-01-01,Moneragala,58,,
2016-02-01,Moneragala,32,,
2016-03-01,Moneragala,23,,
2016-04-01,Moneragala,31,,
2016-05-01,Moneragala,18,,
2016-06-01,Moneragala,24,,
2016-07-01,Moneragala,70,,
2016-08-01,Moneragala,59,,
2016-09-01,Moneragala,46,,
2016-10-01,Moneragala,18,,
2016-11-01,Moneragala,29,,
2016-12-01,Moneragala,67,,
2016-01-01,Rathnapura,211,,
2016-02-01,Rathnapura,135,,
2016-03-01,Rathnapura,169,,
2016-04-01,Rathnapura,237,,
2016-05-01,Rathnapura,241,,
2016-06-01,Rathnapura,395,,
2016-07-01,Rathnapura,681,,
2016-08-01,Rathnapura,275,,
2016-09-01,Rathnapura,196,,
2016-10-01,Rathnapura,139,,
2016-11-01,Rathnapura,143,,
2016-12-01,Rathnapura,308,,
2016-01-01,Kegalle,198,,
2016-02-01,Kegalle,153,,
2016-03-01,Kegalle,66,,
2016-04-01,Kegalle,90,,
2016-05-01,Kegalle,100,,
2016-06-01,Kegalle,149,,
2016-07-01,Kegalle,210,,
2016-08-01,Kegalle,153,,
2016-09-01,Kegalle,104,,
2016-10-01,Kegalle,82,,
2016-11-01,Kegalle,60,,
2016-12-01,Kegalle,148,,
2016-01-01,Kalmunai,122,,
2016-02-01,Kalmunai,127,,
2016-03-01,Kalmunai,49,,
2016-04-01,Kalmunai,30,,
2016-05-01,Kalmunai,21,,
2016-06-01,Kalmunai,18,,
2016-07-01,Kalmunai,26,,
2016-08-01,Kalmunai,19,,
2016-09-01,Kalmunai,32,,
2016-10-01,Kalmunai,57,,
2016-11-01,Kalmunai,131,,
2016-12-01,Kalmunai,348,,
2017-01-01,Colombo,2734,,
2017-02-01,Colombo,1900,,
2017-03-01,Colombo,2467,,
2017-04-01,Colombo,2570,,
2017-05-01,Colombo,3333,,
2017-06-01,Colombo,5372,,
2017-07-01,Colombo,7471,,
2017-08-01,Colombo,3620,,
2017-09-01,Colombo,1251,,
2017-10-01,Colombo,823,,
2017-11-01,Colombo,1131,,
2017-12-01,Colombo,1602,,
2017-01-01,Gampaha,1635,,
2017-02-01,Gampaha,1087,,
2017-03-01,Gampaha,1870,,
2017-04-01,Gampaha,2072,,
2017-05-01,Gampaha,3168,,
2017-06-01,Gampaha,4901,,
2017-07-01,Gampaha,9039,,
2017-08-01,Gampaha,3553,,
2017-09-01,Gampaha,1246,,
2017-10-01,Gampaha,779,,
2017-11-01,Gampaha,1078,,
2017-12-01,Gampaha,1219,,
2017-01-01,Kalutara,581,,
2017-02-01,Kalutara,448,,
2017-03-01,Kalutara,836,,
2017-04-01,Kalutara,739,,
2017-05-01,Kalutara,946,,
2017-06-01,Kalutara,1248,,
2017-07-01,Kalutara,2612,,
2017-08-01,Kalutara,1477,,
2017-09-01,Kalutara,663,,
2017-10-01,Kalutara,337,,
2017-11-01,Kalutara,528,,
2017-12-01,Kalutara,546,,
2017-01-01,Kandy,252,,
2017-02-01,Kandy,207,,
2017-03-01,Kandy,369,,
2017-04-01,Kandy,443,,
2017-05-01,Kandy,862,,
2017-06-01,Kandy,2314,,
2017-07-01,Kandy,3855,,
2017-08-01,Kandy,2354,,
2017-09-01,Kandy,1090,,
2017-10-01,Kandy,821,,
2017-11-01,Kandy,884,,
2017-12-01,Kandy,957,,
2017-01-01,Matale,129,,
2017-02-01,Matale,103,,
2017-03-01,Matale,145,,
